soc_code,occ_title,emp_2024,emp_2034,pct_chg_2024_2034,openings_2024_2034,median_wage_2024,education_2024,emp_2021,emp_2031,pct_chg_2021_2031,openings_2021_2031,bls_merge,revision_pp,aioe_felten,gpts_dv_rating_alpha,gpts_dv_rating_beta,gpts_dv_rating_gamma,gpts_human_rating_alpha,gpts_human_rating_beta,gpts_human_rating_gamma,aei_observed_exposure,n_onet_tasks,mean_task_importance,aei_claude_usage_share,gpts_task_alpha_mean,gpts_task_beta_mean,gpts_task_gamma_mean
51-2028,"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers",261.4,273.3,4.6,29.6,44040.0,High school diploma or equivalent,279.5,285.5,2.2,32.8,both_vintages,2.3999999999999995,,,,,,,,,,,,,,
51-2031,Engine and other machine assemblers,38.4,30.3,-21.1,2.8,52540.0,High school diploma or equivalent,47.3,41.6,-12.2,5.7,both_vintages,-8.900000000000002,-0.9561453,0.0,0.0952380952380952,0.1904761904761904,0.0,0.0,0.0,0.0,12.0,4.229166666666667,0.0,0.0,0.08333333333333333,0.16666666666666666
51-2041,Structural metal fabricators and fitters,53.8,45.0,-16.3,4.1,49900.0,High school diploma or equivalent,63.6,53.6,-15.8,4.7,both_vintages,-0.5,-1.076307,0.0,0.0227272727272727,0.0454545454545454,0.0,0.0227272727272727,0.0454545454545454,0.0,23.0,3.87,0.0,0.0,0.021739130434782608,0.043478260869565216
51-2051,Fiberglass laminators and fabricators,18.6,19.4,4.2,2.1,45760.0,High school diploma or equivalent,17.8,18.0,0.7,2.1,both_vintages,3.5,,0.0,0.0208333333333333,0.0416666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,16.0,4.171875,0.0,0.0,0.03125,0.0625
51-2061,Timing device assemblers and adjusters,0.2,0.2,-17.5,0.0,40790.0,High school diploma or equivalent,0.6,0.5,-18.3,0.1,both_vintages,0.8000000000000007,,0.0,0.06,0.12,0.0,0.0,0.0,0.0392,17.0,4.13470588235294,0.0,0.0,0.08823529411764706,0.17647058823529413
51-2090,Miscellaneous assemblers and fabricators,1467.1,1465.9,-0.1,156.3,42210.0,High school diploma or equivalent,1367.1,1270.7,-7.1,142.7,both_vintages,7.0,,,,,,,,,,,,,,
51-3011,Bakers,249.1,263.2,5.6,39.9,36650.0,No formal educational credential,200.8,217.0,8.1,31.3,both_vintages,-2.5,-0.3852989,0.1470588235294117,0.2647058823529412,0.3823529411764705,0.088235294117647,0.1176470588235294,0.1470588235294117,0.0,18.0,4.307222222222222,0.0105789021769941,0.16666666666666666,0.2777777777777778,0.3888888888888889
51-3021,Butchers and meat cutters,143.1,144.5,1.0,16.9,38960.0,No formal educational credential,146.9,142.0,-3.3,17.7,both_vintages,4.3,-0.9709924,0.0526315789473684,0.131578947368421,0.2105263157894736,0.0,0.0263157894736842,0.0526315789473684,0.0,11.0,4.297272727272727,0.0,0.09090909090909091,0.13636363636363635,0.18181818181818182
51-3022,"Meat, poultry, and fish cutters and trimmers",146.8,154.9,5.5,18.4,37700.0,No formal educational credential,137.3,139.1,1.3,17.5,both_vintages,4.2,-1.10563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.2299999999999995,0.0,0.0,0.0,0.0
51-3023,Slaughterers and meat packers,69.6,71.2,2.2,8.4,39790.0,No formal educational credential,88.3,86.7,-1.8,10.8,both_vintages,4.0,-1.834668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.377142857142857,0.0,0.0,0.0,0.0
51-3091,"Food and tobacco roasting, baking, and drying machine operators and tenders",20.7,20.8,0.6,2.4,42730.0,No formal educational credential,21.1,21.6,2.2,2.8,both_vintages,-1.6,-0.758859,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.1333333333333333,0.0,19.0,4.206315789473685,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842
51-3092,Food batchmakers,173.5,185.4,6.9,24.2,40790.0,High school diploma or equivalent,159.9,168.7,5.5,23.5,both_vintages,1.4000000000000004,-0.3791114,0.1025641025641025,0.1153846153846153,0.1282051282051282,0.1282051282051282,0.1538461538461538,0.1794871794871795,0.0,25.0,4.4796,0.054948666647494294,0.08,0.1,0.12
51-3093,Food cooking machine operators and tenders,29.7,29.9,0.6,4.4,40550.0,High school diploma or equivalent,27.2,27.0,-0.8,5.0,both_vintages,1.4,-0.5559894,0.1290322580645161,0.1290322580645161,0.1290322580645161,0.0,0.032258064516129,0.064516129032258,0.0,17.0,4.388823529411765,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941
51-3099,"Food processing workers, all other",58.7,61.8,5.3,6.5,38420.0,No formal educational credential,49.3,49.4,0.2,5.4,both_vintages,5.1,,,,,,,,,,,,,,
51-4021,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",66.0,66.8,1.2,6.5,46980.0,High school diploma or equivalent,60.6,61.0,0.7,6.6,both_vintages,0.5,-1.234352,0.0,0.0208333333333333,0.0416666666666666,0.0416666666666666,0.0833333333333333,0.125,0.0,16.0,3.92875,0.0016433246100185,0.0,0.03125,0.0625
51-4022,"Forging machine setters, operators, and tenders, metal and plastic",8.8,7.2,-18.9,0.6,49240.0,High school diploma or equivalent,11.8,9.6,-18.3,0.9,both_vintages,-0.5999999999999979,-0.8046677,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0416666666666666,0.0833333333333333,0.0,13.0,4.171538461538462,0.0,0.0,0.038461538461538464,0.07692307692307693
51-4023,"Rolling machine setters, operators, and tenders, metal and plastic",22.5,20.6,-8.3,1.9,48630.0,High school diploma or equivalent,32.1,28.7,-10.9,2.9,both_vintages,2.5999999999999996,-1.08921,0.1176470588235294,0.1764705882352941,0.2352941176470588,0.0,0.0735294117647058,0.1470588235294117,0.0,19.0,4.092631578947368,0.0,0.10526315789473684,0.15789473684210525,0.21052631578947367
51-4031,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",174.7,153.6,-12.1,14.4,45590.0,High school diploma or equivalent,183.3,170.1,-7.2,17.1,both_vintages,-4.8999999999999995,-1.036569,0.0,0.01,0.02,0.0,0.02,0.04,0.0,31.0,3.985161290322581,0.0,0.0,0.016666666666666666,0.03333333333333333
51-4032,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic",5.3,4.3,-19.6,0.4,46630.0,High school diploma or equivalent,6.9,5.6,-18.6,0.7,both_vintages,-1.0,-0.7598132,0.0,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0,0.0,17.0,4.202941176470588,0.0015406168218923,0.0,0.029411764705882353,0.058823529411764705
51-4033,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",70.1,61.7,-12.0,5.5,45190.0,High school diploma or equivalent,69.0,63.0,-8.8,7.8,both_vintages,-3.1999999999999993,-0.9901662,0.032258064516129,0.064516129032258,0.0967741935483871,0.0,0.064516129032258,0.1290322580645161,0.0,18.0,4.053888888888888,0.0,0.05555555555555555,0.08333333333333333,0.1111111111111111
51-4034,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",18.9,16.4,-13.6,1.5,48620.0,High school diploma or equivalent,20.0,18.2,-9.1,2.4,both_vintages,-4.5,-1.06734,0.1290322580645161,0.1612903225806451,0.1935483870967742,0.0,0.032258064516129,0.064516129032258,0.0,18.0,3.9694444444444446,0.0,0.125,0.15625,0.1875
51-4035,"Milling and planing machine setters, operators, and tenders, metal and plastic",13.8,11.8,-14.4,1.1,48310.0,High school diploma or equivalent,15.2,12.5,-17.7,1.6,both_vintages,3.299999999999999,-0.8703219,0.2068965517241379,0.2413793103448275,0.2758620689655172,0.0,0.0689655172413793,0.1379310344827586,0.0,15.0,4.156666666666667,0.0,0.2,0.23333333333333334,0.26666666666666666
51-4041,Machinists,299.5,299.6,0.0,29.5,56150.0,High school diploma or equivalent,342.6,350.7,2.4,37.5,both_vintages,-2.4,-0.8675535,0.1632653061224489,0.2346938775510204,0.3061224489795918,0.0,0.1326530612244897,0.2653061224489795,0.0,29.0,4.200689655172414,0.0058543439231909,0.13793103448275862,0.20689655172413793,0.27586206896551724
51-4051,Metal-refining furnace operators and tenders,20.8,20.3,-2.3,2.0,55770.0,High school diploma or equivalent,15.9,14.9,-6.4,1.5,both_vintages,4.1000000000000005,-1.167465,0.0833333333333333,0.1041666666666666,0.125,0.0,0.0416666666666666,0.0833333333333333,0.0,15.0,4.36,0.0,0.06666666666666667,0.1,0.13333333333333333
51-4052,"Pourers and casters, metal",5.9,5.7,-4.7,0.6,48940.0,High school diploma or equivalent,6.7,5.9,-12.5,0.6,both_vintages,7.8,-1.00914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.405625,0.0,0.0,0.0,0.0
51-4061,"Model makers, metal and plastic",3.2,2.6,-18.2,0.3,62700.0,High school diploma or equivalent,3.8,3.5,-7.1,0.3,both_vintages,-11.1,-0.7421977,0.1290322580645161,0.1612903225806451,0.1935483870967742,0.0,0.0967741935483871,0.1935483870967742,0.0,16.0,3.835625,0.0,0.125,0.15625,0.1875
51-4062,"Patternmakers, metal and plastic",1.6,1.2,-24.4,0.1,54540.0,High school diploma or equivalent,2.1,1.9,-10.2,0.2,both_vintages,-14.2,-0.6131331,0.0869565217391304,0.1521739130434782,0.217391304347826,0.0,0.1304347826086956,0.2608695652173913,0.0,15.0,3.6993333333333336,0.0,0.13333333333333333,0.2,0.26666666666666666
51-4071,Foundry mold and coremakers,12.7,9.4,-25.9,0.9,45700.0,High school diploma or equivalent,14.0,12.4,-11.1,1.2,both_vintages,-14.799999999999999,-1.740349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.490769230769231,0.0,0.0,0.0,0.0
51-4072,"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic",154.6,148.8,-3.8,15.9,41230.0,High school diploma or equivalent,166.1,165.2,-0.6,16.8,both_vintages,-3.1999999999999997,-1.146139,0.0232558139534883,0.0813953488372093,0.1395348837209302,0.0,0.0348837209302325,0.0697674418604651,0.0,29.0,3.79551724137931,0.0,0.034482758620689655,0.08620689655172414,0.13793103448275862
51-4081,"Multiple machine tool setters, operators, and tenders, metal and plastic",131.0,130.3,-0.5,12.8,46060.0,High school diploma or equivalent,139.5,143.4,2.8,15.3,both_vintages,-3.3,-0.74266,0.0769230769230769,0.1025641025641025,0.1282051282051282,0.1025641025641025,0.141025641025641,0.1794871794871795,0.0,21.0,3.9776190476190476,0.0,0.09523809523809523,0.11904761904761904,0.14285714285714285
51-4111,Tool and die makers,55.2,49.3,-10.8,4.7,63180.0,Postsecondary nondegree award,65.1,61.0,-6.4,6.5,both_vintages,-4.4,-0.5317897,0.09375,0.1875,0.28125,0.0,0.109375,0.21875,0.0,17.0,3.9905882352941178,0.0,0.11764705882352941,0.20588235294117646,0.29411764705882354
51-4121,"Welders, cutters, solderers, and brazers",457.3,467.2,2.2,45.6,51000.0,High school diploma or equivalent,428.0,434.9,1.6,47.6,both_vintages,0.6000000000000001,-1.197596,0.0784313725490196,0.088235294117647,0.0980392156862745,0.0,0.0392156862745098,0.0784313725490196,0.0,30.0,3.886896551724138,0.0020541557625231,0.06666666666666667,0.08333333333333333,0.1
51-4122,"Welding, soldering, and brazing machine setters, operators, and tenders",38.9,35.4,-9.0,3.2,47060.0,High school diploma or equivalent,32.3,29.7,-7.9,3.1,both_vintages,-1.0999999999999996,-1.002411,0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0,0.0568181818181818,0.1136363636363636,0.0,29.0,3.8113793103448277,0.0,0.06896551724137931,0.08620689655172414,0.10344827586206896
51-4191,"Heat treating equipment setters, operators, and tenders, metal and plastic",14.8,12.9,-12.8,1.2,47450.0,High school diploma or equivalent,14.9,13.5,-9.8,1.3,both_vintages,-3.0,-1.092486,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.0,0.0588235294117647,0.1176470588235294,0.0,23.0,4.279565217391304,0.0017460323981446,0.17391304347826086,0.17391304347826086,0.17391304347826086
51-4192,"Layout workers, metal and plastic",5.7,5.4,-5.4,0.5,61870.0,High school diploma or equivalent,7.1,6.4,-10.0,0.6,both_vintages,4.6,-0.7221353,0.0,0.1304347826086956,0.2608695652173913,0.0,0.1521739130434782,0.3043478260869565,0.0,14.0,4.094285714285714,0.001951447974397,0.0,0.14285714285714285,0.2857142857142857
51-4193,"Plating machine setters, operators, and tenders, metal and plastic",31.7,27.4,-13.6,2.5,41600.0,High school diploma or equivalent,33.0,29.6,-10.4,3.0,both_vintages,-3.1999999999999993,-0.8999876,0.0625,0.1041666666666666,0.1458333333333333,0.0,0.0416666666666666,0.0833333333333333,0.0,33.0,3.9927272727272722,0.0,0.06060606060606061,0.09090909090909091,0.12121212121212122
51-4194,"Tool grinders, filers, and sharpeners",5.8,5.4,-7.8,0.5,48970.0,High school diploma or equivalent,6.3,5.8,-7.9,0.6,both_vintages,0.10000000000000053,-0.8809238,0.0,0.0333333333333333,0.0666666666666666,0.0,0.0,0.0,0.0,18.0,4.171666666666667,0.0,0.0,0.027777777777777776,0.05555555555555555
51-4199,"Metal workers and plastic workers, all other",20.4,18.5,-9.5,1.7,42750.0,High school diploma or equivalent,19.4,18.0,-7.1,1.8,both_vintages,-2.4000000000000004,,,,,,,,,,,,,,
51-5111,Prepress technicians and workers,26.2,22.3,-14.6,2.8,47300.0,Postsecondary nondegree award,26.0,20.1,-22.7,2.4,both_vintages,8.1,0.4107973,0.0625,0.4375,0.8125,0.03125,0.109375,0.1875,0.1018,15.0,4.243333333333333,0.0206442654133576,0.06666666666666667,0.4666666666666667,0.8666666666666667
51-5112,Printing press operators,150.2,138.0,-8.1,13.7,45160.0,High school diploma or equivalent,153.1,129.4,-15.5,13.2,both_vintages,7.4,-0.7093881,0.175,0.2875,0.4,0.0,0.125,0.25,0.0,23.0,4.318695652173913,0.0055462205588125,0.21739130434782608,0.32608695652173914,0.43478260869565216
51-5113,Print binding and finishing workers,35.8,30.0,-16.1,2.8,39820.0,High school diploma or equivalent,42.2,31.8,-24.8,2.8,both_vintages,8.7,-0.9062089,0.0512820512820512,0.0897435897435897,0.1282051282051282,0.0,0.0641025641025641,0.1282051282051282,0.0,25.0,4.2536000000000005,0.0017460323981446,0.04,0.08,0.12
51-6011,Laundry and dry-cleaning workers,202.6,213.5,5.4,31.9,33800.0,No formal educational credential,164.0,183.5,11.9,26.6,both_vintages,-6.5,-1.054399,0.025,0.05,0.075,0.0,0.05,0.1,0.0,23.0,3.9517391304347824,0.0,0.043478260869565216,0.08695652173913043,0.13043478260869565
51-6021,"Pressers, textile, garment, and related materials",28.4,24.6,-13.5,2.8,33880.0,No formal educational credential,27.9,25.2,-9.6,2.9,both_vintages,-3.9000000000000004,-1.950063,0.0,0.0104166666666666,0.0208333333333333,0.0,0.0208333333333333,0.0416666666666666,0.0,28.0,4.238571428571428,0.0,0.0,0.017857142857142856,0.03571428571428571
51-6031,Sewing machine operators,124.0,110.7,-10.8,13.0,36000.0,No formal educational credential,127.0,116.5,-8.3,14.0,both_vintages,-2.5,-0.9639661,0.0465116279069767,0.0813953488372093,0.1162790697674418,0.0,0.0232558139534883,0.0465116279069767,0.0,26.0,4.039615384615384,0.0,0.038461538461538464,0.07692307692307693,0.11538461538461539
51-6041,Shoe and leather workers and repairers,9.5,9.1,-3.8,0.9,35950.0,High school diploma or equivalent,7.3,6.9,-5.1,0.9,both_vintages,1.2999999999999998,-0.990912,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0588235294117647,0.1176470588235294,0.0,26.0,4.284230769230769,0.0,0.0,0.07692307692307693,0.15384615384615385
51-6042,Shoe machine operators and tenders,4.1,3.9,-3.7,0.4,38160.0,High school diploma or equivalent,4.7,4.3,-7.2,0.5,both_vintages,3.5,-1.029855,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,0.0217391304347826,0.0434782608695652,0.0,19.0,4.252631578947368,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555
51-6051,"Sewers, hand",5.4,5.0,-7.0,0.7,33760.0,No formal educational credential,8.5,8.4,-1.0,1.2,both_vintages,-6.0,-0.5987218,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0416666666666666,0.0833333333333333,0.0,11.0,4.491818181818181,0.0,0.0,0.05,0.1
51-6052,"Tailors, dressmakers, and custom sewers",38.8,37.1,-4.5,5.0,40860.0,No formal educational credential,35.0,35.5,1.2,5.0,both_vintages,-5.7,-0.4305268,0.0454545454545454,0.0909090909090909,0.1363636363636363,0.0,0.0681818181818181,0.1363636363636363,0.0342,22.0,4.086818181818182,0.092334301525416,0.045454545454545456,0.09090909090909091,0.13636363636363635
51-6061,Textile bleaching and dyeing machine operators and tenders,6.2,5.5,-10.1,0.7,37320.0,High school diploma or equivalent,6.5,5.6,-14.6,0.7,both_vintages,4.5,-0.8609312,0.131578947368421,0.1578947368421052,0.1842105263157894,0.0,0.1184210526315789,0.2368421052631578,0.0211,23.0,4.324347826086957,0.0038001881606677997,0.13636363636363635,0.1590909090909091,0.18181818181818182
51-6062,"Textile cutting machine setters, operators, and tenders",9.3,8.2,-11.7,1.0,37940.0,High school diploma or equivalent,12.3,10.8,-12.2,1.4,both_vintages,0.5,-1.022949,0.1071428571428571,0.1607142857142857,0.2142857142857142,0.0,0.1428571428571428,0.2857142857142857,0.0152,18.0,4.122222222222223,0.1373203127246733,0.1111111111111111,0.16666666666666666,0.2222222222222222
51-6063,"Textile knitting and weaving machine setters, operators, and tenders",15.3,13.6,-11.2,1.7,38260.0,High school diploma or equivalent,17.0,14.4,-15.1,1.9,both_vintages,3.9000000000000004,-1.241662,0.125,0.15625,0.1875,0.0,0.125,0.25,0.032,19.0,4.273157894736842,0.1373203127246733,0.15789473684210525,0.18421052631578946,0.21052631578947367
51-6064,"Textile winding, twisting, and drawing out machine setters, operators, and tenders",21.7,19.8,-9.0,2.5,37660.0,High school diploma or equivalent,23.0,20.1,-12.4,2.6,both_vintages,3.4000000000000004,-1.392929,0.0857142857142857,0.0857142857142857,0.0857142857142857,0.0,0.0714285714285714,0.1428571428571428,0.0,23.0,4.135217391304348,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043
51-6091,"Extruding and forming machine setters, operators, and tenders, synthetic and glass fibers",15.2,15.0,-1.1,2.0,44980.0,High school diploma or equivalent,14.4,13.7,-4.2,1.5,both_vintages,3.1,-0.8596925,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0,0.0862068965517241,0.1724137931034483,0.0,17.0,3.9452941176470584,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
51-6092,Fabric and apparel patternmakers,2.8,2.5,-10.2,0.3,67670.0,High school diploma or equivalent,3.2,2.8,-12.7,0.3,both_vintages,2.5,-0.0831096,0.125,0.46875,0.8125,0.0,0.1875,0.375,0.0,16.0,4.29625,0.0,0.125,0.46875,0.8125
51-6093,Upholsterers,22.7,22.3,-1.8,2.2,46190.0,High school diploma or equivalent,34.5,35.7,3.3,3.7,both_vintages,-5.1,-1.313735,0.1176470588235294,0.1911764705882352,0.2647058823529412,0.0294117647058823,0.088235294117647,0.1470588235294117,0.0,22.0,4.084545454545455,0.0021568635506493,0.13636363636363635,0.22727272727272727,0.3181818181818182
51-6099,"Textile, apparel, and furnishings workers, all other",14.7,13.3,-9.4,1.7,37010.0,High school diploma or equivalent,13.1,11.9,-9.7,1.2,both_vintages,0.29999999999999893,,,,,,,,,,,,,,
51-7011,Cabinetmakers and bench carpenters,86.0,84.7,-1.6,8.1,46020.0,High school diploma or equivalent,102.9,106.5,3.5,11.5,both_vintages,-5.1,-1.327489,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0441176470588235,0.088235294117647,0.0,20.0,4.136,0.0,0.1,0.175,0.25
51-7021,Furniture finishers,20.5,19.8,-3.3,2.0,42530.0,High school diploma or equivalent,18.7,19.1,2.2,2.7,both_vintages,-5.5,-1.197727,0.0,0.0285714285714285,0.0571428571428571,0.0,0.0714285714285714,0.1428571428571428,0.0,22.0,4.012727272727273,0.0,0.0,0.045454545454545456,0.09090909090909091
51-7031,"Model makers, wood",0.9,0.9,-4.5,0.1,51850.0,High school diploma or equivalent,0.5,0.5,7.3,0.1,both_vintages,-11.8,-0.7278869,0.0769230769230769,0.1538461538461538,0.2307692307692307,0.0,0.1538461538461538,0.3076923076923077,0.0,14.0,3.952142857142857,0.0030812336437847,0.07142857142857142,0.14285714285714285,0.21428571428571427
51-7032,"Patternmakers, wood",0.5,0.4,-5.0,0.0,52520.0,High school diploma or equivalent,0.3,0.3,7.8,0.0,both_vintages,-12.8,-1.057897,0.2051282051282051,0.2564102564102564,0.3076923076923077,0.1538461538461538,0.282051282051282,0.4102564102564102,0.0301,20.0,4.101,0.2419795488252283,0.2,0.25,0.3
51-7041,"Sawing machine setters, operators, and tenders, wood",45.0,44.7,-0.6,4.8,39950.0,High school diploma or equivalent,47.1,49.0,4.1,5.7,both_vintages,-4.699999999999999,-1.165031,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0147058823529411,0.0294117647058823,0.0,22.0,4.209545454545455,0.0,0.0,0.06818181818181818,0.13636363636363635
51-7042,"Woodworking machine setters, operators, and tenders, except sawing",63.1,61.9,-1.8,6.4,40440.0,High school diploma or equivalent,69.4,71.7,3.2,7.2,both_vintages,-5.0,-1.130357,0.0217391304347826,0.0652173913043478,0.108695652173913,0.0,0.0326086956521739,0.0652173913043478,0.0,25.0,4.0888,0.0,0.04,0.08,0.12
51-7099,"Woodworkers, all other",17.6,16.8,-4.4,1.8,41220.0,High school diploma or equivalent,11.4,12.3,7.7,1.4,both_vintages,-12.100000000000001,,,,,,,,,,,,,,
51-8011,Nuclear power reactor operators,5.7,4.9,-15.3,0.4,122610.0,High school diploma or equivalent,4.8,3.5,-26.8,0.3,both_vintages,11.5,0.7705302,0.1818181818181818,0.3181818181818182,0.4545454545454546,0.0,0.1212121212121212,0.2424242424242424,0.0,19.0,4.416315789473684,0.0,0.15789473684210525,0.2894736842105263,0.42105263157894735
51-8012,Power distributors and dispatchers,9.3,9.0,-3.2,0.8,107240.0,High school diploma or equivalent,9.7,9.1,-6.6,0.8,both_vintages,3.3999999999999995,0.5012214,0.0833333333333333,0.375,0.6666666666666666,0.0833333333333333,0.2499999999999999,0.4166666666666666,0.0,14.0,4.454285714285715,0.0160224149476806,0.07142857142857142,0.35714285714285715,0.6428571428571429
51-8013,Power plant operators,31.6,28.0,-11.2,2.5,99670.0,High school diploma or equivalent,29.2,24.7,-15.5,2.1,both_vintages,4.300000000000001,-0.3482779,0.08257080610021783,0.15522875816993464,0.22788671023965137,0.0,0.09144880174291936,0.18289760348583875,0.0257,69.0,4.190327868852459,0.042110193131724705,0.08695652173913043,0.16666666666666666,0.2463768115942029
51-8021,Stationary engineers and boiler operators,33.3,34.0,2.2,3.8,75190.0,High school diploma or equivalent,32.5,33.8,4.0,4.2,both_vintages,-1.7999999999999998,-0.5032496,0.1395348837209302,0.1627906976744186,0.1860465116279069,0.0,0.1046511627906976,0.2093023255813953,0.0,25.0,4.0484,0.0017460323981446,0.12,0.14,0.16
51-8031,Water and wastewater treatment plant and system operators,132.4,123.8,-6.5,10.7,58260.0,High school diploma or equivalent,125.2,116.6,-6.9,10.8,both_vintages,0.40000000000000036,-0.44501,0.125,0.125,0.125,0.0,0.125,0.25,0.0,8.0,4.405,0.0,0.125,0.125,0.125
51-8091,Chemical plant and system operators,18.1,17.0,-6.1,1.6,73540.0,High school diploma or equivalent,22.4,22.1,-1.1,2.3,both_vintages,-5.0,-0.3831282,0.0303030303030303,0.1515151515151515,0.2727272727272727,0.0909090909090909,0.1515151515151515,0.2121212121212121,0.0,19.0,4.440526315789474,0.0050326816181816,0.05263157894736842,0.15789473684210525,0.2631578947368421
51-8092,Gas plant operators,16.2,14.8,-8.8,1.3,83400.0,High school diploma or equivalent,15.3,14.0,-9.0,1.4,both_vintages,0.1999999999999993,-0.2982082,0.0625,0.09375,0.125,0.0,0.078125,0.15625,0.0723,19.0,4.163157894736842,0.0054435127706863005,0.05263157894736842,0.07894736842105263,0.10526315789473684
51-8093,"Petroleum pump system operators, refinery operators, and gaugers",34.9,34.0,-2.8,3.2,97540.0,High school diploma or equivalent,35.3,36.4,3.0,3.9,both_vintages,-5.8,-0.370036,0.048780487804878,0.1951219512195122,0.3414634146341463,0.024390243902439,0.1707317073170731,0.3170731707317073,0.0405,24.0,3.877916666666667,0.044267056682374004,0.08333333333333333,0.22916666666666666,0.375
51-8099,"Plant and system operators, all other",16.3,16.6,1.6,1.6,61710.0,High school diploma or equivalent,15.9,15.9,0.4,1.7,both_vintages,1.2000000000000002,-0.6702387,0.0,0.0945945945945946,0.1891891891891892,0.0,0.081081081081081,0.1621621621621621,0.0,19.0,4.316842105263158,0.0,0.0,0.10526315789473684,0.21052631578947367
51-9011,Chemical equipment operators and tenders,128.9,133.1,3.3,14.4,57090.0,High school diploma or equivalent,110.3,104.8,-5.0,10.6,both_vintages,8.3,-0.511521,0.0869565217391304,0.1521739130434782,0.217391304347826,0.0434782608695652,0.0652173913043478,0.0869565217391304,0.0,23.0,4.324347826086957,0.0039028959487939,0.08695652173913043,0.15217391304347827,0.21739130434782608
51-9012,"Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",54.4,52.0,-4.3,5.4,49500.0,High school diploma or equivalent,51.6,52.0,0.9,5.4,both_vintages,-5.2,-0.9379141,0.1142857142857142,0.1428571428571428,0.1714285714285714,0.0,0.0857142857142857,0.1714285714285714,0.0,20.0,3.9685,0.0,0.1,0.125,0.15
51-9021,"Crushing, grinding, and polishing machine setters, operators, and tenders",28.7,27.9,-2.5,2.7,46890.0,High school diploma or equivalent,32.1,31.4,-2.2,3.5,both_vintages,-0.2999999999999998,-1.043476,0.1081081081081081,0.1081081081081081,0.1081081081081081,0.0,0.081081081081081,0.1621621621621621,0.0425,21.0,3.8319047619047617,0.0021568635506493,0.09523809523809523,0.09523809523809523,0.09523809523809523
51-9022,"Grinding and polishing workers, hand",11.8,9.3,-21.2,0.8,41690.0,No formal educational credential,16.1,13.1,-18.7,1.3,both_vintages,-2.5,-1.146524,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0,0.0357142857142857,0.0714285714285714,0.0,17.0,3.949411764705882,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
51-9023,"Mixing and blending machine setters, operators, and tenders",101.1,94.3,-6.8,8.8,47680.0,High school diploma or equivalent,111.0,113.5,2.3,12.8,both_vintages,-9.1,-0.819664,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.0833333333333333,0.1111111111111111,0.0,20.0,4.342499999999999,0.0020541557625231,0.10526315789473684,0.10526315789473684,0.10526315789473684
51-9031,"Cutters and trimmers, hand",7.0,5.7,-18.1,0.6,38800.0,No formal educational credential,8.2,5.9,-28.4,0.7,both_vintages,10.299999999999997,-0.9479839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.054444444444445,0.0,0.0,0.0,0.0
51-9032,"Cutting and slicing machine setters, operators, and tenders",49.0,47.9,-2.3,5.3,45700.0,High school diploma or equivalent,58.3,57.0,-2.2,7.3,both_vintages,-0.09999999999999964,-1.079282,0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0,0.0568181818181818,0.1136363636363636,0.0321,25.0,4.0984,0.0049299738300555,0.04,0.06,0.08
51-9041,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",57.3,58.4,2.0,5.2,45130.0,High school diploma or equivalent,58.4,60.8,4.2,6.3,both_vintages,-2.2,-1.042151,0.075,0.075,0.075,0.025,0.075,0.125,0.0,26.0,4.176153846153846,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693
